"id","real_date","year","quarter","month","month_name","week_in_month","day_in_month","day_name","week_name"
"361","2007-12-27","2007","Q4","12","Dec","5","27","Dec 27","Week 5"
"362","2007-12-28","2007","Q4","12","Dec","5","28","Dec 28","Week 5"
"363","2007-12-29","2007","Q4","12","Dec","5","29","Dec 29","Week 5"
"364","2007-12-30","2007","Q4","12","Dec","6","30","Dec 30","Week 6"
"365","2007-12-31","2007","Q4","12","Dec","6","31","Dec 31","Week 6"
"366","2008-01-01","2008","Q1","1","Jan","1","1","Jan 1","Week 1"
"367","2008-01-02","2008","Q1","1","Jan","1","2","Jan 2","Week 1"
"368","2008-01-03","2008","Q1","1","Jan","1","3","Jan 3","Week 1"
"369","2008-01-04","2008","Q1","1","Jan","1","4","Jan 4","Week 1"
"370","2008-01-05","2008","Q1","1","Jan","1","5","Jan 5","Week 1"
"371","2008-01-06","2008","Q1","1","Jan","2","6","Jan 6","Week 2"
"372","2008-01-07","2008","Q1","1","Jan","2","7","Jan 7","Week 2"
"373","2008-01-08","2008","Q1","1","Jan","2","8","Jan 8","Week 2"
"374","2008-01-09","2008","Q1","1","Jan","2","9","Jan 9","Week 2"
"375","2008-01-10","2008","Q1","1","Jan","2","10","Jan 10","Week 2"
"376","2008-01-11","2008","Q1","1","Jan","2","11","Jan 11","Week 2"
"377","2008-01-12","2008","Q1","1","Jan","2","12","Jan 12","Week 2"
"378","2008-01-13","2008","Q1","1","Jan","3","13","Jan 13","Week 3"
"379","2008-01-14","2008","Q1","1","Jan","3","14","Jan 14","Week 3"
"380","2008-01-15","2008","Q1","1","Jan","3","15","Jan 15","Week 3"
"381","2008-01-16","2008","Q1","1","Jan","3","16","Jan 16","Week 3"
"382","2008-01-17","2008","Q1","1","Jan","3","17","Jan 17","Week 3"
"383","2008-01-18","2008","Q1","1","Jan","3","18","Jan 18","Week 3"
"384","2008-01-19","2008","Q1","1","Jan","3","19","Jan 19","Week 3"
"385","2008-01-20","2008","Q1","1","Jan","4","20","Jan 20","Week 4"
"386","2008-01-21","2008","Q1","1","Jan","4","21","Jan 21","Week 4"
"387","2008-01-22","2008","Q1","1","Jan","4","22","Jan 22","Week 4"
"388","2008-01-23","2008","Q1","1","Jan","4","23","Jan 23","Week 4"
"389","2008-01-24","2008","Q1","1","Jan","4","24","Jan 24","Week 4"
"390","2008-01-25","2008","Q1","1","Jan","4","25","Jan 25","Week 4"
"391","2008-01-26","2008","Q1","1","Jan","4","26","Jan 26","Week 4"
"392","2008-01-27","2008","Q1","1","Jan","5","27","Jan 27","Week 5"
"393","2008-01-28","2008","Q1","1","Jan","5","28","Jan 28","Week 5"
"394","2008-01-29","2008","Q1","1","Jan","5","29","Jan 29","Week 5"
"395","2008-01-30","2008","Q1","1","Jan","5","30","Jan 30","Week 5"
"396","2008-01-31","2008","Q1","1","Jan","5","31","Jan 31","Week 5"
"397","2008-02-01","2008","Q1","2","Feb","1","1","Feb 1","Week 1"
"398","2008-02-02","2008","Q1","2","Feb","1","2","Feb 2","Week 1"
"399","2008-02-03","2008","Q1","2","Feb","2","3","Feb 3","Week 2"
"400","2008-02-04","2008","Q1","2","Feb","2","4","Feb 4","Week 2"
"401","2008-02-05","2008","Q1","2","Feb","2","5","Feb 5","Week 2"
"402","2008-02-06","2008","Q1","2","Feb","2","6","Feb 6","Week 2"
"403","2008-02-07","2008","Q1","2","Feb","2","7","Feb 7","Week 2"
"404","2008-02-08","2008","Q1","2","Feb","2","8","Feb 8","Week 2"
"405","2008-02-09","2008","Q1","2","Feb","2","9","Feb 9","Week 2"
"406","2008-02-10","2008","Q1","2","Feb","3","10","Feb 10","Week 3"
"407","2008-02-11","2008","Q1","2","Feb","3","11","Feb 11","Week 3"
"408","2008-02-12","2008","Q1","2","Feb","3","12","Feb 12","Week 3"
"409","2008-02-13","2008","Q1","2","Feb","3","13","Feb 13","Week 3"
"410","2008-02-14","2008","Q1","2","Feb","3","14","Feb 14","Week 3"
"411","2008-02-15","2008","Q1","2","Feb","3","15","Feb 15","Week 3"
"412","2008-02-16","2008","Q1","2","Feb","3","16","Feb 16","Week 3"
"413","2008-02-17","2008","Q1","2","Feb","4","17","Feb 17","Week 4"
"414","2008-02-18","2008","Q1","2","Feb","4","18","Feb 18","Week 4"
"415","2008-02-19","2008","Q1","2","Feb","4","19","Feb 19","Week 4"
"416","2008-02-20","2008","Q1","2","Feb","4","20","Feb 20","Week 4"
"417","2008-02-21","2008","Q1","2","Feb","4","21","Feb 21","Week 4"
"418","2008-02-22","2008","Q1","2","Feb","4","22","Feb 22","Week 4"
"419","2008-02-23","2008","Q1","2","Feb","4","23","Feb 23","Week 4"
"420","2008-02-24","2008","Q1","2","Feb","5","24","Feb 24","Week 5"
"421","2008-02-25","2008","Q1","2","Feb","5","25","Feb 25","Week 5"
"422","2008-02-26","2008","Q1","2","Feb","5","26","Feb 26","Week 5"
"423","2008-02-27","2008","Q1","2","Feb","5","27","Feb 27","Week 5"
"424","2008-02-28","2008","Q1","2","Feb","5","28","Feb 28","Week 5"
"425","2008-02-29","2008","Q1","2","Feb","5","29","Feb 29","Week 5"
"426","2008-03-01","2008","Q1","3","Mar","1","1","Mar 1","Week 1"
"427","2008-03-02","2008","Q1","3","Mar","2","2","Mar 2","Week 2"
"428","2008-03-03","2008","Q1","3","Mar","2","3","Mar 3","Week 2"
"429","2008-03-04","2008","Q1","3","Mar","2","4","Mar 4","Week 2"
"430","2008-03-05","2008","Q1","3","Mar","2","5","Mar 5","Week 2"
"431","2008-03-06","2008","Q1","3","Mar","2","6","Mar 6","Week 2"
"432","2008-03-07","2008","Q1","3","Mar","2","7","Mar 7","Week 2"
"433","2008-03-08","2008","Q1","3","Mar","2","8","Mar 8","Week 2"
"434","2008-03-09","2008","Q1","3","Mar","3","9","Mar 9","Week 3"
"435","2008-03-10","2008","Q1","3","Mar","3","10","Mar 10","Week 3"
"436","2008-03-11","2008","Q1","3","Mar","3","11","Mar 11","Week 3"
"437","2008-03-12","2008","Q1","3","Mar","3","12","Mar 12","Week 3"
"438","2008-03-13","2008","Q1","3","Mar","3","13","Mar 13","Week 3"
"439","2008-03-14","2008","Q1","3","Mar","3","14","Mar 14","Week 3"
"440","2008-03-15","2008","Q1","3","Mar","3","15","Mar 15","Week 3"
"441","2008-03-16","2008","Q1","3","Mar","4","16","Mar 16","Week 4"
"442","2008-03-17","2008","Q1","3","Mar","4","17","Mar 17","Week 4"
"443","2008-03-18","2008","Q1","3","Mar","4","18","Mar 18","Week 4"
"444","2008-03-19","2008","Q1","3","Mar","4","19","Mar 19","Week 4"
"445","2008-03-20","2008","Q1","3","Mar","4","20","Mar 20","Week 4"
"446","2008-03-21","2008","Q1","3","Mar","4","21","Mar 21","Week 4"
"447","2008-03-22","2008","Q1","3","Mar","4","22","Mar 22","Week 4"
"448","2008-03-23","2008","Q1","3","Mar","5","23","Mar 23","Week 5"
"449","2008-03-24","2008","Q1","3","Mar","5","24","Mar 24","Week 5"
"450","2008-03-25","2008","Q1","3","Mar","5","25","Mar 25","Week 5"
"451","2008-03-26","2008","Q1","3","Mar","5","26","Mar 26","Week 5"
"452","2008-03-27","2008","Q1","3","Mar","5","27","Mar 27","Week 5"
"453","2008-03-28","2008","Q1","3","Mar","5","28","Mar 28","Week 5"
"454","2008-03-29","2008","Q1","3","Mar","5","29","Mar 29","Week 5"
"455","2008-03-30","2008","Q1","3","Mar","6","30","Mar 30","Week 6"
"456","2008-03-31","2008","Q1","3","Mar","6","31","Mar 31","Week 6"
"457","2008-04-01","2008","Q2","4","Apr","1","1","Apr 1","Week 1"
"458","2008-04-02","2008","Q2","4","Apr","1","2","Apr 2","Week 1"
"459","2008-04-03","2008","Q2","4","Apr","1","3","Apr 3","Week 1"
"460","2008-04-04","2008","Q2","4","Apr","1","4","Apr 4","Week 1"
"461","2008-04-05","2008","Q2","4","Apr","1","5","Apr 5","Week 1"
"462","2008-04-06","2008","Q2","4","Apr","2","6","Apr 6","Week 2"
"463","2008-04-07","2008","Q2","4","Apr","2","7","Apr 7","Week 2"
"464","2008-04-08","2008","Q2","4","Apr","2","8","Apr 8","Week 2"
"465","2008-04-09","2008","Q2","4","Apr","2","9","Apr 9","Week 2"
"466","2008-04-10","2008","Q2","4","Apr","2","10","Apr 10","Week 2"
"467","2008-04-11","2008","Q2","4","Apr","2","11","Apr 11","Week 2"
"468","2008-04-12","2008","Q2","4","Apr","2","12","Apr 12","Week 2"
"469","2008-04-13","2008","Q2","4","Apr","3","13","Apr 13","Week 3"
"470","2008-04-14","2008","Q2","4","Apr","3","14","Apr 14","Week 3"
"471","2008-04-15","2008","Q2","4","Apr","3","15","Apr 15","Week 3"
"472","2008-04-16","2008","Q2","4","Apr","3","16","Apr 16","Week 3"
"473","2008-04-17","2008","Q2","4","Apr","3","17","Apr 17","Week 3"
"474","2008-04-18","2008","Q2","4","Apr","3","18","Apr 18","Week 3"
"475","2008-04-19","2008","Q2","4","Apr","3","19","Apr 19","Week 3"
"476","2008-04-20","2008","Q2","4","Apr","4","20","Apr 20","Week 4"
"477","2008-04-21","2008","Q2","4","Apr","4","21","Apr 21","Week 4"
"478","2008-04-22","2008","Q2","4","Apr","4","22","Apr 22","Week 4"
"479","2008-04-23","2008","Q2","4","Apr","4","23","Apr 23","Week 4"
"480","2008-04-24","2008","Q2","4","Apr","4","24","Apr 24","Week 4"
"481","2008-04-25","2008","Q2","4","Apr","4","25","Apr 25","Week 4"
"482","2008-04-26","2008","Q2","4","Apr","4","26","Apr 26","Week 4"
"483","2008-04-27","2008","Q2","4","Apr","5","27","Apr 27","Week 5"
"484","2008-04-28","2008","Q2","4","Apr","5","28","Apr 28","Week 5"
"485","2008-04-29","2008","Q2","4","Apr","5","29","Apr 29","Week 5"
"486","2008-04-30","2008","Q2","4","Apr","5","30","Apr 30","Week 5"
"487","2008-05-01","2008","Q2","5","May","1","1","May 1","Week 1"
"488","2008-05-02","2008","Q2","5","May","1","2","May 2","Week 1"
"489","2008-05-03","2008","Q2","5","May","1","3","May 3","Week 1"
"490","2008-05-04","2008","Q2","5","May","2","4","May 4","Week 2"
"491","2008-05-05","2008","Q2","5","May","2","5","May 5","Week 2"
"492","2008-05-06","2008","Q2","5","May","2","6","May 6","Week 2"
"493","2008-05-07","2008","Q2","5","May","2","7","May 7","Week 2"
"494","2008-05-08","2008","Q2","5","May","2","8","May 8","Week 2"
"495","2008-05-09","2008","Q2","5","May","2","9","May 9","Week 2"
"496","2008-05-10","2008","Q2","5","May","2","10","May 10","Week 2"
"497","2008-05-11","2008","Q2","5","May","3","11","May 11","Week 3"
"498","2008-05-12","2008","Q2","5","May","3","12","May 12","Week 3"
"499","2008-05-13","2008","Q2","5","May","3","13","May 13","Week 3"
"500","2008-05-14","2008","Q2","5","May","3","14","May 14","Week 3"
"501","2008-05-15","2008","Q2","5","May","3","15","May 15","Week 3"
"502","2008-05-16","2008","Q2","5","May","3","16","May 16","Week 3"
"503","2008-05-17","2008","Q2","5","May","3","17","May 17","Week 3"
"504","2008-05-18","2008","Q2","5","May","4","18","May 18","Week 4"
"505","2008-05-19","2008","Q2","5","May","4","19","May 19","Week 4"
"506","2008-05-20","2008","Q2","5","May","4","20","May 20","Week 4"
"507","2008-05-21","2008","Q2","5","May","4","21","May 21","Week 4"
"508","2008-05-22","2008","Q2","5","May","4","22","May 22","Week 4"
"509","2008-05-23","2008","Q2","5","May","4","23","May 23","Week 4"
"510","2008-05-24","2008","Q2","5","May","4","24","May 24","Week 4"
"511","2008-05-25","2008","Q2","5","May","5","25","May 25","Week 5"
"512","2008-05-26","2008","Q2","5","May","5","26","May 26","Week 5"
"513","2008-05-27","2008","Q2","5","May","5","27","May 27","Week 5"
"514","2008-05-28","2008","Q2","5","May","5","28","May 28","Week 5"
"515","2008-05-29","2008","Q2","5","May","5","29","May 29","Week 5"
"516","2008-05-30","2008","Q2","5","May","5","30","May 30","Week 5"
"517","2008-05-31","2008","Q2","5","May","5","31","May 31","Week 5"
"518","2008-06-01","2008","Q2","6","Jun","1","1","Jun 1","Week 1"
"519","2008-06-02","2008","Q2","6","Jun","1","2","Jun 2","Week 1"
"520","2008-06-03","2008","Q2","6","Jun","1","3","Jun 3","Week 1"
"521","2008-06-04","2008","Q2","6","Jun","1","4","Jun 4","Week 1"
"522","2008-06-05","2008","Q2","6","Jun","1","5","Jun 5","Week 1"
"523","2008-06-06","2008","Q2","6","Jun","1","6","Jun 6","Week 1"
"524","2008-06-07","2008","Q2","6","Jun","1","7","Jun 7","Week 1"
"525","2008-06-08","2008","Q2","6","Jun","2","8","Jun 8","Week 2"
"526","2008-06-09","2008","Q2","6","Jun","2","9","Jun 9","Week 2"
"527","2008-06-10","2008","Q2","6","Jun","2","10","Jun 10","Week 2"
"528","2008-06-11","2008","Q2","6","Jun","2","11","Jun 11","Week 2"
"529","2008-06-12","2008","Q2","6","Jun","2","12","Jun 12","Week 2"
"530","2008-06-13","2008","Q2","6","Jun","2","13","Jun 13","Week 2"
"531","2008-06-14","2008","Q2","6","Jun","2","14","Jun 14","Week 2"
"532","2008-06-15","2008","Q2","6","Jun","3","15","Jun 15","Week 3"
"533","2008-06-16","2008","Q2","6","Jun","3","16","Jun 16","Week 3"
"534","2008-06-17","2008","Q2","6","Jun","3","17","Jun 17","Week 3"
"535","2008-06-18","2008","Q2","6","Jun","3","18","Jun 18","Week 3"
"536","2008-06-19","2008","Q2","6","Jun","3","19","Jun 19","Week 3"
"537","2008-06-20","2008","Q2","6","Jun","3","20","Jun 20","Week 3"
"538","2008-06-21","2008","Q2","6","Jun","3","21","Jun 21","Week 3"
"539","2008-06-22","2008","Q2","6","Jun","4","22","Jun 22","Week 4"
"540","2008-06-23","2008","Q2","6","Jun","4","23","Jun 23","Week 4"
"541","2008-06-24","2008","Q2","6","Jun","4","24","Jun 24","Week 4"
"542","2008-06-25","2008","Q2","6","Jun","4","25","Jun 25","Week 4"
"543","2008-06-26","2008","Q2","6","Jun","4","26","Jun 26","Week 4"
"544","2008-06-27","2008","Q2","6","Jun","4","27","Jun 27","Week 4"
"545","2008-06-28","2008","Q2","6","Jun","4","28","Jun 28","Week 4"
"546","2008-06-29","2008","Q2","6","Jun","5","29","Jun 29","Week 5"
"547","2008-06-30","2008","Q2","6","Jun","5","30","Jun 30","Week 5"
"548","2008-07-01","2008","Q3","7","Jul","1","1","Jul 1","Week 1"
"549","2008-07-02","2008","Q3","7","Jul","1","2","Jul 2","Week 1"
"550","2008-07-03","2008","Q3","7","Jul","1","3","Jul 3","Week 1"
"551","2008-07-04","2008","Q3","7","Jul","1","4","Jul 4","Week 1"
"552","2008-07-05","2008","Q3","7","Jul","1","5","Jul 5","Week 1"
"553","2008-07-06","2008","Q3","7","Jul","2","6","Jul 6","Week 2"
"554","2008-07-07","2008","Q3","7","Jul","2","7","Jul 7","Week 2"
"555","2008-07-08","2008","Q3","7","Jul","2","8","Jul 8","Week 2"
"556","2008-07-09","2008","Q3","7","Jul","2","9","Jul 9","Week 2"
"557","2008-07-10","2008","Q3","7","Jul","2","10","Jul 10","Week 2"
"558","2008-07-11","2008","Q3","7","Jul","2","11","Jul 11","Week 2"
"559","2008-07-12","2008","Q3","7","Jul","2","12","Jul 12","Week 2"
"560","2008-07-13","2008","Q3","7","Jul","3","13","Jul 13","Week 3"
"561","2008-07-14","2008","Q3","7","Jul","3","14","Jul 14","Week 3"
"562","2008-07-15","2008","Q3","7","Jul","3","15","Jul 15","Week 3"
"563","2008-07-16","2008","Q3","7","Jul","3","16","Jul 16","Week 3"
"564","2008-07-17","2008","Q3","7","Jul","3","17","Jul 17","Week 3"
"565","2008-07-18","2008","Q3","7","Jul","3","18","Jul 18","Week 3"
"566","2008-07-19","2008","Q3","7","Jul","3","19","Jul 19","Week 3"
"567","2008-07-20","2008","Q3","7","Jul","4","20","Jul 20","Week 4"
"568","2008-07-21","2008","Q3","7","Jul","4","21","Jul 21","Week 4"
"569","2008-07-22","2008","Q3","7","Jul","4","22","Jul 22","Week 4"
"570","2008-07-23","2008","Q3","7","Jul","4","23","Jul 23","Week 4"
"571","2008-07-24","2008","Q3","7","Jul","4","24","Jul 24","Week 4"
"572","2008-07-25","2008","Q3","7","Jul","4","25","Jul 25","Week 4"
"573","2008-07-26","2008","Q3","7","Jul","4","26","Jul 26","Week 4"
"574","2008-07-27","2008","Q3","7","Jul","5","27","Jul 27","Week 5"
"575","2008-07-28","2008","Q3","7","Jul","5","28","Jul 28","Week 5"
"576","2008-07-29","2008","Q3","7","Jul","5","29","Jul 29","Week 5"
"577","2008-07-30","2008","Q3","7","Jul","5","30","Jul 30","Week 5"
"578","2008-07-31","2008","Q3","7","Jul","5","31","Jul 31","Week 5"
"579","2008-08-01","2008","Q3","8","Aug","1","1","Aug 1","Week 1"
"580","2008-08-02","2008","Q3","8","Aug","1","2","Aug 2","Week 1"
"581","2008-08-03","2008","Q3","8","Aug","2","3","Aug 3","Week 2"
"582","2008-08-04","2008","Q3","8","Aug","2","4","Aug 4","Week 2"
"583","2008-08-05","2008","Q3","8","Aug","2","5","Aug 5","Week 2"
"584","2008-08-06","2008","Q3","8","Aug","2","6","Aug 6","Week 2"
"585","2008-08-07","2008","Q3","8","Aug","2","7","Aug 7","Week 2"
"586","2008-08-08","2008","Q3","8","Aug","2","8","Aug 8","Week 2"
"587","2008-08-09","2008","Q3","8","Aug","2","9","Aug 9","Week 2"
"588","2008-08-10","2008","Q3","8","Aug","3","10","Aug 10","Week 3"
"589","2008-08-11","2008","Q3","8","Aug","3","11","Aug 11","Week 3"
"590","2008-08-12","2008","Q3","8","Aug","3","12","Aug 12","Week 3"
"591","2008-08-13","2008","Q3","8","Aug","3","13","Aug 13","Week 3"
"592","2008-08-14","2008","Q3","8","Aug","3","14","Aug 14","Week 3"
"593","2008-08-15","2008","Q3","8","Aug","3","15","Aug 15","Week 3"
"594","2008-08-16","2008","Q3","8","Aug","3","16","Aug 16","Week 3"
"595","2008-08-17","2008","Q3","8","Aug","4","17","Aug 17","Week 4"
"596","2008-08-18","2008","Q3","8","Aug","4","18","Aug 18","Week 4"
"597","2008-08-19","2008","Q3","8","Aug","4","19","Aug 19","Week 4"
"598","2008-08-20","2008","Q3","8","Aug","4","20","Aug 20","Week 4"
"599","2008-08-21","2008","Q3","8","Aug","4","21","Aug 21","Week 4"
"600","2008-08-22","2008","Q3","8","Aug","4","22","Aug 22","Week 4"
"601","2008-08-23","2008","Q3","8","Aug","4","23","Aug 23","Week 4"
"602","2008-08-24","2008","Q3","8","Aug","5","24","Aug 24","Week 5"
"603","2008-08-25","2008","Q3","8","Aug","5","25","Aug 25","Week 5"
"604","2008-08-26","2008","Q3","8","Aug","5","26","Aug 26","Week 5"
"605","2008-08-27","2008","Q3","8","Aug","5","27","Aug 27","Week 5"
"606","2008-08-28","2008","Q3","8","Aug","5","28","Aug 28","Week 5"
"607","2008-08-29","2008","Q3","8","Aug","5","29","Aug 29","Week 5"
"608","2008-08-30","2008","Q3","8","Aug","5","30","Aug 30","Week 5"
"609","2008-08-31","2008","Q3","8","Aug","6","31","Aug 31","Week 6"
"610","2008-09-01","2008","Q3","9","Sep","1","1","Sep 1","Week 1"
"611","2008-09-02","2008","Q3","9","Sep","1","2","Sep 2","Week 1"
"612","2008-09-03","2008","Q3","9","Sep","1","3","Sep 3","Week 1"
"613","2008-09-04","2008","Q3","9","Sep","1","4","Sep 4","Week 1"
"614","2008-09-05","2008","Q3","9","Sep","1","5","Sep 5","Week 1"
"615","2008-09-06","2008","Q3","9","Sep","1","6","Sep 6","Week 1"
"616","2008-09-07","2008","Q3","9","Sep","2","7","Sep 7","Week 2"
"617","2008-09-08","2008","Q3","9","Sep","2","8","Sep 8","Week 2"
"618","2008-09-09","2008","Q3","9","Sep","2","9","Sep 9","Week 2"
"619","2008-09-10","2008","Q3","9","Sep","2","10","Sep 10","Week 2"
"620","2008-09-11","2008","Q3","9","Sep","2","11","Sep 11","Week 2"
"621","2008-09-12","2008","Q3","9","Sep","2","12","Sep 12","Week 2"
"622","2008-09-13","2008","Q3","9","Sep","2","13","Sep 13","Week 2"
"623","2008-09-14","2008","Q3","9","Sep","3","14","Sep 14","Week 3"
"624","2008-09-15","2008","Q3","9","Sep","3","15","Sep 15","Week 3"
"625","2008-09-16","2008","Q3","9","Sep","3","16","Sep 16","Week 3"
"626","2008-09-17","2008","Q3","9","Sep","3","17","Sep 17","Week 3"
"627","2008-09-18","2008","Q3","9","Sep","3","18","Sep 18","Week 3"
"628","2008-09-19","2008","Q3","9","Sep","3","19","Sep 19","Week 3"
"629","2008-09-20","2008","Q3","9","Sep","3","20","Sep 20","Week 3"
"630","2008-09-21","2008","Q3","9","Sep","4","21","Sep 21","Week 4"
"631","2008-09-22","2008","Q3","9","Sep","4","22","Sep 22","Week 4"
"632","2008-09-23","2008","Q3","9","Sep","4","23","Sep 23","Week 4"
"633","2008-09-24","2008","Q3","9","Sep","4","24","Sep 24","Week 4"
"634","2008-09-25","2008","Q3","9","Sep","4","25","Sep 25","Week 4"
"635","2008-09-26","2008","Q3","9","Sep","4","26","Sep 26","Week 4"
"636","2008-09-27","2008","Q3","9","Sep","4","27","Sep 27","Week 4"
"637","2008-09-28","2008","Q3","9","Sep","5","28","Sep 28","Week 5"
"638","2008-09-29","2008","Q3","9","Sep","5","29","Sep 29","Week 5"
"639","2008-09-30","2008","Q3","9","Sep","5","30","Sep 30","Week 5"
"640","2008-10-01","2008","Q4","10","Oct","1","1","Oct 1","Week 1"
"641","2008-10-02","2008","Q4","10","Oct","1","2","Oct 2","Week 1"
"642","2008-10-03","2008","Q4","10","Oct","1","3","Oct 3","Week 1"
"643","2008-10-04","2008","Q4","10","Oct","1","4","Oct 4","Week 1"
"644","2008-10-05","2008","Q4","10","Oct","2","5","Oct 5","Week 2"
"645","2008-10-06","2008","Q4","10","Oct","2","6","Oct 6","Week 2"
"646","2008-10-07","2008","Q4","10","Oct","2","7","Oct 7","Week 2"
"647","2008-10-08","2008","Q4","10","Oct","2","8","Oct 8","Week 2"
"648","2008-10-09","2008","Q4","10","Oct","2","9","Oct 9","Week 2"
"649","2008-10-10","2008","Q4","10","Oct","2","10","Oct 10","Week 2"
"650","2008-10-11","2008","Q4","10","Oct","2","11","Oct 11","Week 2"
"651","2008-10-12","2008","Q4","10","Oct","3","12","Oct 12","Week 3"
"652","2008-10-13","2008","Q4","10","Oct","3","13","Oct 13","Week 3"
"653","2008-10-14","2008","Q4","10","Oct","3","14","Oct 14","Week 3"
"654","2008-10-15","2008","Q4","10","Oct","3","15","Oct 15","Week 3"
"655","2008-10-16","2008","Q4","10","Oct","3","16","Oct 16","Week 3"
"656","2008-10-17","2008","Q4","10","Oct","3","17","Oct 17","Week 3"
"657","2008-10-18","2008","Q4","10","Oct","3","18","Oct 18","Week 3"
"658","2008-10-19","2008","Q4","10","Oct","4","19","Oct 19","Week 4"
"659","2008-10-20","2008","Q4","10","Oct","4","20","Oct 20","Week 4"
"660","2008-10-21","2008","Q4","10","Oct","4","21","Oct 21","Week 4"
"661","2008-10-22","2008","Q4","10","Oct","4","22","Oct 22","Week 4"
"662","2008-10-23","2008","Q4","10","Oct","4","23","Oct 23","Week 4"
"663","2008-10-24","2008","Q4","10","Oct","4","24","Oct 24","Week 4"
"664","2008-10-25","2008","Q4","10","Oct","4","25","Oct 25","Week 4"
"665","2008-10-26","2008","Q4","10","Oct","5","26","Oct 26","Week 5"
"666","2008-10-27","2008","Q4","10","Oct","5","27","Oct 27","Week 5"
